track_name,artist(s)_name,artist_count,streams,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,major_key,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,key_none
Dos Oruguitas,Sebastian Yatra,1,167076418,94,42,47,36,76,0,9,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Freaks,Surf Curse,1,824420218,180,35,41,94,0,63,5,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acapulco,Jason Derulo,1,363467642,122,77,51,79,5,0,16,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daddy Issues,The Neighbourhood,1,1127468248,85,59,33,52,7,15,12,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thought i was playing,"21 Savage, Gunna",2,60680939,148,68,29,73,0,0,7,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELEVEN,IVE,1,247737946,120,83,59,73,6,0,5,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mood (feat. Iann Dior),"24kgoldn, Iann Dior",2,1699402402,91,70,76,72,22,0,27,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
What Else Can I Do?,"Stephanie Beatriz, Diane Guerrero",2,154797871,120,72,54,71,26,0,10,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DANCE CRIP,Trueno,1,198883004,106,86,86,79,11,0,8,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Miserable Man,David Kushner,1,124407432,110,63,31,35,93,0,29,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
happier,Olivia Rodrigo,1,850608354,169,39,36,45,81,0,8,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Praise God,Kanye West,1,376333030,118,80,21,55,1,0,26,17,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Get Into It (Yuh),Doja Cat,1,516784627,92,91,79,66,32,0,9,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Before You Go,Lewis Capaldi,1,1608045237,112,45,19,60,63,0,9,6,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sky,Playboi Carti,1,506778838,140,79,56,91,26,0,13,21,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rolling in the Deep,Adele,1,1472799873,105,73,52,76,13,0,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sobrio,Maluma,1,513643924,178,76,63,77,14,0,15,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Peru,"Ed Sheeran, Fireboy DML",2,261286503,108,96,71,42,57,0,8,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
favorite crime,Olivia Rodrigo,1,783706581,173,40,19,29,86,0,34,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thunder,"Prezioso, Gabry Ponte, LUM!X",3,422691058,101,67,40,90,3,0,34,6,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Business,Tiï¿½ï¿,1,1062345656,120,80,24,62,41,2,11,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
positions,Ariana Grande,1,1252563873,144,73,66,80,44,0,9,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
I WANNA BE YOUR SLAVE,Mï¿½ï¿½ne,1,851070493,133,75,96,61,0,0,18,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vai Lï¿½ï¿½ Em Casa ,"Marï¿½ï¿½lia Mendonï¿½ï¿½a, George Henrique &",2,263894529,158,46,62,83,53,0,97,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The Feels,TWICE,1,345903614,120,81,92,90,9,0,8,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEARTBREAK ANNIVERSARY,Giveon,1,951637566,129,61,59,46,56,0,13,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
No Lie,"Sean Paul, Dua Lipa",2,956865266,102,74,45,89,5,0,26,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OUT OUT (feat. Charli XCX & Saweetie),"Charli XCX, Jax Jones, Joel Corry, Saweetie",4,427486004,124,79,79,84,2,0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Pope Is a Rockstar,SALES,1,156658366,90,73,31,45,85,24,11,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2055,Sleepy hallow,1,624515457,161,78,65,52,46,0,12,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bored,Billie Eilish,1,777765388,120,60,11,33,90,0,8,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Happier Than Ever - Edit,Billie Eilish,1,412795151,81,45,12,57,7,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Astronaut In The Ocean,Masked Wolf,1,1138474110,150,78,47,70,18,0,15,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ley Seca,"Anuel Aa, Jhay Cortez",2,355219175,105,76,58,84,10,0,13,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Every Summertime,NIKI,1,290228626,79,63,76,67,38,0,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Talking To The Moon,Bruno Mars,1,1062956628,146,52,7,61,51,0,11,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you broke me first,Tate McRae,1,1180094974,124,64,8,37,79,0,9,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Nights,Avicii,1,1456081449,126,53,66,85,2,0,24,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Take My Breath,The Weeknd,1,432702334,121,75,53,74,2,0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",3,489945871,136,80,33,60,0,0,32,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cï¿½ï¿½,Rauw Alejandro,1,465959382,102,77,26,63,58,0,11,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enemy - from the series Arcane League of Legends,"Imagine Dragons, League of Legends, Arcane",3,1223481149,77,73,54,74,23,0,41,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dance Monkey,Tones and I,1,2864791672,98,82,54,59,69,0,18,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lucid Dreams,Juice WRLD,1,2288695111,84,44,22,48,38,0,33,24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quï¿½ï¿½ Mï¿½ï¿,"J Balvin, Maria Becerra",2,720825549,102,89,77,82,3,0,17,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
All of Me,John Legend,1,2086124197,120,42,33,26,92,0,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Smells Like Teen Spirit - Remastered 2021,Nirvana,1,1690192927,117,52,73,91,0,0,11,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arcade,Duncan Laurence,1,991336132,72,45,27,33,82,0,14,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fair Trade (with Travis Scott),"Drake, Travis Scott",2,593917618,168,67,29,47,5,0,22,26,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bar,"Tini, L-Gante",2,200972675,94,52,68,69,13,0,33,8,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Rumbling (TV Size),SiM,1,71014967,145,41,65,88,0,0,26,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
family ties (with Kendrick Lamar),"Kendrick Lamar, Baby Keem",2,560222750,134,71,14,61,1,0,23,33,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Brightside,The Killers,1,1806617704,148,35,24,93,0,0,10,8,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blessed-Cursed,ENHYPEN,1,77337771,127,60,40,89,9,0,60,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AM Remix,"J Balvin, Nio Garcia, Bad Bunny",3,528544703,172,74,79,66,11,0,8,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Streets,Doja Cat,1,865640097,90,75,19,46,21,4,34,8,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shallow,"Lady Gaga, Bradley Cooper",2,2159346687,96,57,30,40,38,0,26,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Polaroid Love,ENHYPEN,1,211372494,138,74,65,67,46,0,36,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",2,651732901,120,72,67,72,0,0,13,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Permission to Dance,BTS,1,608334048,125,70,65,74,1,0,34,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",4,863756573,123,82,80,86,1,0,30,13,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPSTAR,Polo G,1,797402345,81,79,44,54,41,0,13,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
'Till I Collapse,"Eminem, Nate Dogg",2,1695712020,171,55,10,85,7,0,8,20,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Memories,Maroon 5,1,1759567999,91,77,60,32,84,0,8,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Se Le Ve,"Arcangel, De La Ghetto, Justin Quiles, Lenny Tavï¿½ï¿½rez, Sech, Dalex, Dimelo Flow, Rich Music",8,223319934,84,56,61,76,10,0,14,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25k jacket (feat. Lil Baby),"Gunna, Lil Baby",2,54937991,115,90,74,54,16,0,13,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
When Iï¿½ï¿½ï¿½m Gone (with Katy ,"Katy Perry, Alesso",2,226897599,125,69,70,89,4,0,49,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Esqueï¿½ï¿½a-Me Se For C,"Marï¿½ï¿½lia Mendonï¿½ï¿½a, Maiara &",2,258316038,122,80,62,69,28,0,13,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Miï¿½ï¿½n,"Tini, Maria Becerra",2,596152090,92,85,92,54,16,0,29,7,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sï¿½ï¿½,"Anuel Aa, Myke Towers, Jhay Cortez",3,177129919,90,63,75,75,17,0,11,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MAMIII,"Karol G, Becky G",2,716591492,94,84,90,70,9,0,14,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Still D.R.E.,"Dr. Dre, Snoop Dogg",2,1210599487,93,81,53,78,18,0,6,24,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stay Alive (Prod. SUGA of BTS),Jung Kook,1,246376690,130,51,50,76,30,0,10,7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boyfriend,Dove Cameron,1,496311364,180,35,23,61,23,0,19,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The Joker And The Queen (feat. Taylor Swift),"Ed Sheeran, Taylor Swift",2,146789379,134,53,31,31,92,0,28,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Next Episode,"Dr. Dre, Snoop Dogg",2,843309044,95,92,31,89,3,0,8,25,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Light Switch,Charlie Puth,1,500340342,184,69,91,63,11,0,9,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
City of Gods,"Kanye West, Alicia Keys, Fivio Foreign",3,107255472,147,47,50,80,10,0,32,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Brividi,"Mahmood, Blanco",2,135079152,123,52,44,60,40,0,26,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lost,Frank Ocean,1,822239726,123,91,49,61,3,0,17,22,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Da Club,50 Cent,1,1202722675,90,90,79,71,26,0,7,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
she's all i wanna be,Tate McRae,1,343197054,160,61,65,64,1,0,12,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ginseng Strip 2002,Yung Lean,1,240769997,115,60,37,71,8,0,48,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All For Us - from the HBO Original Series Euphoria,"Labrinth, Zendaya",2,426204830,141,37,17,67,2,0,34,9,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Notion,The Rare Occasions,1,421135627,160,31,30,88,7,0,8,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Formula,Labrinth,1,554875730,145,57,23,66,4,6,15,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mount Everest,Labrinth,1,467727006,89,46,43,43,23,8,8,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Excuses,"Intense, AP Dhillon, Gurinder Gill",3,327498031,95,84,49,72,8,0,15,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cigarettes,Juice WRLD,1,185408548,160,60,47,62,3,0,38,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cayï¿½ï¿½ La Noche (feat. Cruz Cafunï¿½ï¿½, Abhir Hathi, Bejo, EL IMA)","Quevedo, La Pantera, Juseph, Cruz Cafunï¿½ï¿½, Bï¿½ï¿½jo, Abhir Hathi",7,245400167,174,67,74,75,44,0,7,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
California Love - Original Version (Explicit),"Dr. Dre, 2Pac, Roger",3,579395142,92,77,76,84,3,0,38,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Forgot About Dre,"Eminem, Dr. Dre",2,675039469,134,93,61,74,9,0,17,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Down Under (feat. Colin Hay),"Luude, Colin Hay",2,252871192,172,31,4,86,1,0,28,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mujeriego,Ryan Castro,1,231996128,80,76,92,62,6,0,8,13,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUMBLE.,Kendrick Lamar,1,1929770265,150,91,42,60,0,0,9,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stan,"Eminem, Dido",2,918915401,80,78,53,74,4,0,45,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Contection,"GODZZ__-, Zakaria",2,1180896317,166,81,83,75,14,0,29,34,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swim,Chase Atlantic,1,498960285,120,67,8,54,27,0,8,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A Tu Merced,Bad Bunny,1,685071800,92,86,89,79,17,0,11,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Numb Little Bug,Em Beihold,1,258714692,85,74,61,52,30,0,26,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
212,"Mainstreet, Chefin",2,143139338,154,79,86,52,66,0,9,7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Problemï¿½,"Alvaro Diaz, Rauw Alejandro",2,209768491,92,73,37,74,28,0,14,6,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bussin,"Nicki Minaj, Lil Baby",2,64714573,140,89,75,70,6,0,13,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Worst Day,Future,1,50746620,89,65,60,60,11,0,10,40,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malvada,Zï¿½ï¿½ Fe,1,154119539,135,89,89,86,16,0,8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hrs and Hrs,Muni Long,1,181328253,140,51,66,53,60,0,11,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Alien Blues,Vundabar,1,370068639,82,47,44,76,8,91,9,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Thinking Out Loud,Ed Sheeran,1,2280566092,79,78,58,45,47,0,18,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Still Don't Know My Name,Labrinth,1,563902868,88,31,31,63,47,27,21,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Christmas Tree,V,1,317622165,139,44,18,38,70,0,12,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mal Feito - Ao Vivo,"Marï¿½ï¿½lia Mendonï¿½ï¿½a, Hugo & G",2,291709698,124,73,68,83,55,0,90,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
When I R.I.P.,Labrinth,1,203680270,80,39,45,55,73,0,9,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Do We Have A Problem?,"Nicki Minaj, Lil Baby",2,81350745,120,84,54,51,47,0,12,40,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forever,Labrinth,1,282883169,80,56,19,46,92,72,11,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gospel (with Eminem),"Eminem, Dr. Dre",2,64787943,117,92,62,86,11,0,24,24,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seï¿½ï¿½o,"Shawn Mendes, Camila Cabello",2,2484812918,117,76,77,52,4,0,8,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEW MAGIC WAND,"Tyler, The Creator",2,461437791,140,62,46,73,10,0,67,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Adore You,Harry Styles,1,1439191367,99,68,57,77,2,0,10,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
La Santa,"Daddy Yankee, Bad Bunny",2,759208783,93,74,59,87,3,0,8,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Something In The Way - Remastered 2021,Nirvana,1,368646862,106,44,8,20,74,42,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sweetest Pie,"Dua Lipa, Megan Thee Stallion",2,299634472,124,81,68,63,17,0,10,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran",2,756907987,95,76,96,70,18,0,33,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Una Noche en Medellï¿½,Cris Mj,1,682475162,96,87,82,53,10,0,5,8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Envolver,Anitta,1,546191065,92,81,40,73,15,0,9,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Starlight,Dave,1,229473310,124,95,36,37,35,0,10,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hati-Hati di Jalan,Tulus,1,202677468,72,64,76,44,70,9,12,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"I'm Tired - From ""Euphoria"" An Original HBO Series",Labrinth,1,121913181,71,28,26,20,19,0,30,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DANï¿½ï¿½A,"Mc Pedrinho, Pedro Sampaio",2,208166039,135,78,55,57,4,0,10,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yo Voy (feat. Daddy Yankee),Zion & Lennox,1,527033089,95,81,56,70,4,0,5,24,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Residente: Bzrp Music Sessions, Vol. 49","Residente, Bizarrap",2,94616487,71,59,70,74,56,0,11,40,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Ryan Castro,1,394030335,180,80,71,68,6,0,10,37,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nail Tech,Jack Harlow,1,193443895,150,65,11,58,0,0,12,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Chale,Eden Muï¿½ï,1,299648208,189,55,86,44,40,0,7,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DARARI,Treasure,1,182978249,85,72,55,64,49,0,7,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ya No Somos Ni Seremos,Christian Nodal,1,319757142,140,59,73,45,44,0,34,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thinking with My Dick,"Kevin Gates, Juicy J",2,109091573,81,77,68,70,6,0,17,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Freaky Deaky,"Tyga, Doja Cat",2,153240879,104,80,24,65,2,0,9,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
this is what falling in love feels like,JVKE,1,346127840,129,42,33,44,62,0,8,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Zona,Bad Bunny,1,312622938,94,76,81,80,20,0,25,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bohemian Rhapsody - Remastered 2011,Queen,1,2197010679,71,41,23,40,27,0,30,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hope,XXXTENTACION,1,1200808494,146,59,23,46,66,0,15,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Levitating,Dua Lipa,1,797196073,103,69,90,88,5,0,29,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wake Me Up - Radio Edit,Avicii,1,1970673297,124,53,66,78,0,0,16,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"jealousy, jealousy",Olivia Rodrigo,1,665765558,164,70,71,58,24,0,7,13,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monï¿½ï¿½y so,YEAT,1,263779030,138,69,35,57,12,0,10,9,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demasiadas Mujeres,C. Tangana,1,339473453,126,67,37,46,13,0,10,39,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Something Just Like This,"The Chainsmokers, Coldplay",2,2204080728,103,61,47,65,3,0,17,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
